sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,save_rewrites_history,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,small_image,thumbnail_image,additional_images
3201112010,,Default,simple, |  | Home |  | WMF Barista Sugar & Milk Set 3 pcs.,base,WMF Barista Sugar & Milk Set 3 pcs.,"Product Description arrow-down Product advantages The perfect duo A sugar bowl and creamer come together with a dedicated saucer for the best in coffeeware. Cromargan® lids Refined Cromargan® lids protect the contents while adding an extra-precious finishing touch. Award-winning design The minimalist, award-winning design with clean geometric lines is the perfect fit for a modern, stylish interior. Optimal stability The sugar bowl, creamer and saucer are designed for a snug fit that prevents slips and spills. Versatile design The sugar bowl lid features space for a spoon, which can double as a convenient pouring spout. Made in Germany Crafted in Germany from sturdy porcelain, with the utmost quality and craftsmanship. Comfortable use The handle is ergonomically shaped for a comfortable hold that's pleasant to the touch. No more spills The saucer's high rim prevents spills and drips, for added peace of mind when serving. Dishwasher-safe This high-quality set is dishwasher-safe for everyday convenience. WMF Barista. Coffee in style. Enjoy delicious coffee every day, with the Barista Sugar & Milk Set. Discover a chic design full of style: A sugar bowl and creamer come together with a dedicated saucer for the best in coffeeware—all with a minimalist, modern flair. Crafted in Germany from premium porcelain, the set features non-slip nubs that keep both pieces stably positioned on the serving tray. The sugar bowl and creamer also come with Cromargan® lids to protect the contents, all while adding an extra-precious finishing touch. The tray is even equipped with a high rim to better catch spills. Rounding it all off is an ergonomically shaped handle on the creamer that ensures a comfortable hold, as well as a dishwasher-safe design for everyday convenience. Part of the Barista series, offering a cup for every type of coffee.",,1.029,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-barista-sugar-milk-set-3-pcs-3201112010,1,WMF Barista Sugar & Milk Set 3 pcs.,,WMF Barista Sugar & Milk Set 3 pcs.,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735041",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112010_main.jpg,3201112010_main.jpg,3201112010_main.jpg,"3201112010_1.jpg,3201112010_2.jpg,3201112010_3.jpg,3201112010_4.jpg,3201112010_5.jpg,3201112010_6.jpg,3201112010_7.jpg,3201112010_8.jpg,3201112010_9.jpg,3201112010_10.jpg,3201112010_11.jpg,3201112010_12.jpg,3201112010_13.jpg,3201112010_14.jpg,3201112010_15.jpg,3201112010_16.jpg,3201112010_17.jpg,3201112010_18.jpg,3201112010_19.jpg"
3201112009,,Default,simple, |  | Home |  | WMF Barista Coffee Mug Cup-Set 2 pcs.,base,WMF Barista Coffee Mug Cup-Set 2 pcs.,"Product Description arrow-down Product advantages The perfect cup Optimal dimensions combine with the ideal thickness and shape for the best in coffeeware. Enjoy the perfect coffee bursting with its full aroma and flavor. Award-winning design The minimalist, award-winning design with clean geometric lines is the perfect fit for a modern, stylish interior. Effortless storage The cups can be stacked, for easy storage that saves space in your cupboard. Made in Germany Crafted in Germany from sturdy porcelain, with the utmost quality and craftsmanship. Comfortable drinking The handles are ergonomically shaped for a comfortable hold that's pleasant to the touch. Dishwasher-safe This high-quality cup set is dishwasher-safe for everyday convenience. WMF Barista. Coffee in style. Enjoy delicious coffee every day, with the Barista Coffee Mug Set. Discover a chic design full of style: Optimal dimensions combine with the ideal thickness and shape to bring out your coffee's full aroma and flavor—all with a minimalist, modern flair. Crafted in Germany from premium porcelain. At the same time, their stackable cup-on-cup design saves space in your cupboards. Rounding it all off are ergonomically shaped handles that ensure comfortable drinking and a dishwasher-safe design for everyday convenience. Part of the Barista series, offering a cup for every type of coffee.",,975,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-barista-coffee-mug-cup-set-2-pcs-3201112009,1,WMF Barista Coffee Mug Cup-Set 2 pcs.,,WMF Barista Coffee Mug Cup-Set 2 pcs.,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735034",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112009_main.jpg,3201112009_main.jpg,3201112009_main.jpg,"3201112009_1.jpg,3201112009_2.jpg,3201112009_3.jpg,3201112009_4.jpg,3201112009_5.jpg,3201112009_6.jpg,3201112009_7.jpg,3201112009_8.jpg,3201112009_9.jpg,3201112009_10.jpg,3201112009_11.jpg,3201112009_12.jpg,3201112009_13.jpg,3201112009_15.jpg,3201112009_16.jpg,3201112009_17.jpg,3201112009_18.jpg,3201112009_19.jpg"
3201112007,,Default,simple," |  | Home |  | WMF Barista Cafe Creme Set, 4 pcs.",base,"WMF Barista Cafe Creme Set, 4 pcs.","Product Description arrow-down Product advantages The perfect cup Optimal dimensions combine with the ideal thickness and shape for the best in coffeeware. Enjoy the perfect café crème bursting with its full aroma and flavor. Award-winning design The minimalist, award-winning design with clean geometric lines is the perfect fit for a modern, stylish interior. Optimal stability The cups and saucers are designed for a snug fit that prevents slips and spills. Effortless storage The cups and saucers can be stacked separately or together as a unit, for easy storage that saves space in your cupboard. Made in Germany Crafted in Germany from sturdy porcelain, with the utmost quality and craftsmanship. Comfortable drinking The handles are ergonomically shaped for a comfortable hold that's pleasant to the touch. No more spills The saucers' high rims prevent spills and drips, for added peace of mind when serving. Dishwasher-safe This high-quality cup set is dishwasher-safe for everyday convenience. WMF Barista. Coffee in style. Enjoy delicious coffee every day, with the Barista Café Crème Set. Discover a chic design full of style: Optimal dimensions combine with the ideal thickness and shape to bring out your coffee's full aroma and flavor—all with a minimalist, modern flair. Crafted in Germany from premium porcelain, the set features non-slip nubs that keep the cups stably positioned on the saucers. At the same time, their stackable cup-on-cup and saucer-on-saucer design saves space in your cupboards, while the cup-and-saucer units can be stacked on top of each other for easier serving. The saucers are even equipped with high rims to better catch spills. Rounding it all off are ergonomically shaped handles that ensure comfortable drinking and a dishwasher-safe design for everyday convenience. Part of the Barista series, offering a cup for every type of coffee.",,1.237,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-barista-cafe-creme-set-4-pcs-3201112007,1,"WMF Barista Cafe Creme Set, 4 pcs.",,"WMF Barista Cafe Creme Set, 4 pcs.",,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735010",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112007_main.jpg,3201112007_main.jpg,3201112007_main.jpg,"3201112007_1.jpg,3201112007_2.jpg,3201112007_3.jpg,3201112007_4.jpg,3201112007_5.jpg,3201112007_6.jpg,3201112007_7.jpg,3201112007_8.jpg,3201112007_9.jpg,3201112007_10.jpg,3201112007_11.jpg,3201112007_12.jpg,3201112007_13.jpg,3201112007_14.jpg,3201112007_15.jpg,3201112007_16.jpg,3201112007_17.jpg,3201112007_18.jpg,3201112007_19.jpg,3201112007_20.jpg,3201112007_21.jpg"
3201001977,,Default,simple, |  | Home |  | Table knife Virginia,base,Table knife Virginia,"Product Description arrow-down Product advantages Design at its finest Drawing inspiration from nature, Virginia cutlery is a feast for the eyes: an interplay of contrasts, extraordinary shapes and curves, and a seamless design that blends matte and polished surfaces to astounding effect. Premium look and feel A delight for everyday use, WMF cutlery combines a unique design with the highest quality. Each item offers a pleasant, ergonomic feel that fits perfectly in every hand. Cromargan protect® Thanks to the patented surface finishing, items are extremely resistant to scratches and signs of everyday use. Polished surfaces stay shiny, while matte finishes stay matte—for beauty that lasts. Dishwasher-safe Crafted with the highest quality, WMF cutlery has been manufactured with care to be effortlessly cleaned in the dishwasher. Inserted forged steel blades Virginia knives' blades are made from unique stainless blade steel that is forged and specially hardened to retain its sharpness and elasticity over long periods of time. Well-balanced between handle and blade, each knife offers a pleasant feel and fits perfectly in hand. A feast for the eyes: Table knife Make every dining experience an eye-catching one. Virginia cutlery by WMF draws its inspiration from nature to create a bold yet comforting aesthetic: an interplay of contrasts, extraordinary shapes and curves, and a seamless design that blends matte and polished surfaces to astounding effect. This highly imaginative design features exclusive Cromargan protect®, a unique surface finishing that ensures outstanding resistance to scratches and signs of daily use, for effortless maintenance. Expertly crafted with care, this ergonomic table knife fits perfectly in every hand and is manufactured with all the skill and know-how that have made WMF's renown. Its inserted forged steel blade retains its sharpness and elasticity over time. It's also dishwasher-safe for fast, easy clean-up.",,81,1,Taxable Goods,"Catalog, Search",0.00,,,,table-knife-virginia-3201001977,1,Table knife Virginia,,Table knife Virginia,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530636393",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201001977_main.jpg,3201001977_main.jpg,3201001977_main.jpg,"3201001977_1.jpg,3201001977_2.jpg,3201001977_3.jpg,3201001977_4.jpg,3201001977_5.jpg,3201001977_6.jpg,3201001977_7.jpg,3201001977_8.jpg,3201001977_9.jpg,3201001977_10.jpg,3201001977_11.jpg,3201001977_12.jpg,3201001977_13.jpg,3201001977_14.jpg,3201001977_15.jpg,3201001977_16.jpg,3201001977_17.jpg,3201001977_18.jpg,3201001977_19.jpg,3201001977_20.jpg,3201001977_21.jpg"
3201112014,,Default,simple, |  | Home |  | Impulse insulation mug 0.35l Midnight Blue,base,Impulse insulation mug 0.35l Midnight Blue,"Product Description arrow-down Product advantages Stunning new colors The insulated mug's unique, modern design boasts a sleek aesthetic and perfect handling. Available in a variety of stylish colors to perfectly complement the latest lifestyle trends. ThermaPro insulation Outstanding performance thanks to a premium double-walled insulation core, which keeps beverages warm for up to 8 hours or cold for up to 12 hours. 360° drinking Drink from any side, thanks to the innovative 360° opening. Easy to clean Easy cleaning and perfect hygiene thanks to the fully detachable closure. Leak-proof closure Enjoy your favorite beverages on the go—wherever you go—thanks to the 100% leak-proof, one-click automatic closure. Environmentally friendly Help protect the environment with this perfect sustainable alternative to disposable cups. For hot and cold drinks: the stylish companion for everyday life The WMF Impulse Insulation Mug is the stylish, environmentally friendly companion for everyday life, with a unique, award-winning design that is sleek, modern and ergonomic for perfect handling. Its outstanding ThermaPro double-walled insulation core keeps drinks warm for up to 8 hours or cold for up to 12, ensuring perfect drinking pleasure all day long. It also features a 360° opening that provides convenient drinking from any angle. Easy to clean for perfect hygiene, this thermal mug features a fully detachable, 100% leak-proof closure —making it ideal for life on the go.",,402,1,Taxable Goods,"Catalog, Search",0.00,,,,impulse-insulation-mug-0-35l-midnight-blue-3201112014,1,Impulse insulation mug 0.35l Midnight Blue,,Impulse insulation mug 0.35l Midnight Blue,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735089",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112014_main.jpg,3201112014_main.jpg,3201112014_main.jpg,"3201112014_1.jpg,3201112014_2.jpg,3201112014_3.jpg,3201112014_4.jpg,3201112014_5.jpg,3201112014_6.jpg,3201112014_7.jpg,3201112014_8.jpg,3201112014_9.jpg,3201112014_10.jpg,3201112014_11.jpg,3201112014_12.jpg,3201112014_13.jpg,3201112014_14.jpg,3201112014_15.jpg,3201112014_16.jpg,3201112014_17.jpg,3201112014_18.jpg,3201112014_19.jpg,3201112014_20.jpg,3201112014_21.jpg"
3201112006,,Default,simple," |  | Home |  | WMF Barista Espresso Set, 4 pcs.",base,"WMF Barista Espresso Set, 4 pcs.","Product Description arrow-down Product advantages The perfect cup Optimal dimensions combine with the ideal thickness and shape for the best in coffeeware. Enjoy the perfect espresso bursting with its full aroma and flavor. Award-winning design The minimalist, award-winning design with clean geometric lines is the perfect fit for a modern, stylish interior. Optimal stability The cups and saucers are designed for a snug fit that prevents slips and spills. Effortless storage The cups and saucers can be stacked separately or together as a unit, for easy storage that saves space in your cupboard. Made in Germany Crafted in Germany from sturdy porcelain, with the utmost quality and craftsmanship. Comfortable drinking The handles are ergonomically shaped for a comfortable hold that's pleasant to the touch. No more spills The saucers' high rims prevent spills and drips, for added peace of mind when serving. Dishwasher-safe This high-quality cup set is dishwasher-safe for everyday convenience. WMF Barista. Coffee in style. Enjoy delicious coffee every day, with the Barista Espresso Set. Discover a chic design full of style: Optimal dimensions combine with the ideal thickness and shape to bring out your coffee's full aroma and flavor—all with a minimalist, modern flair. Crafted in Germany from premium porcelain, the set features non-slip nubs that keep the cups stably positioned on the saucers. At the same time, their stackable cup-on-cup and saucer-on-saucer design saves space in your cupboards, while the cup-and-saucer units can be stacked on top of each other for easier serving. The saucers are even equipped with high rims to better catch spills. Rounding it all off are ergonomically shaped handles that ensure comfortable drinking and a dishwasher-safe design for everyday convenience. Part of the Barista series, offering a cup for every type of coffee.",,768,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-barista-espresso-set-4-pcs-3201112006,1,"WMF Barista Espresso Set, 4 pcs.",,"WMF Barista Espresso Set, 4 pcs.",,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735003",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112006_main.jpg,3201112006_main.jpg,3201112006_main.jpg,"3201112006_1.jpg,3201112006_2.jpg,3201112006_3.jpg,3201112006_4.jpg,3201112006_5.jpg,3201112006_6.jpg,3201112006_7.jpg,3201112006_8.jpg,3201112006_9.jpg,3201112006_10.jpg,3201112006_11.jpg,3201112006_12.jpg,3201112006_13.jpg,3201112006_14.jpg,3201112006_15.jpg,3201112006_16.jpg,3201112006_17.jpg,3201112006_18.jpg,3201112006_19.jpg,3201112006_20.jpg,3201112006_21.jpg"
3201112008,,Default,simple," |  | Home |  | WMF Barista Cappuccino Set, 4 pcs.",base,"WMF Barista Cappuccino Set, 4 pcs.","Product Description arrow-down Product advantages The perfect cup Optimal dimensions combine with the ideal thickness and shape for the best in coffeeware. Enjoy the perfect cappuccino bursting with its full aroma and flavor. Award-winning design The minimalist, award-winning design with clean geometric lines is the perfect fit for a modern, stylish interior. Optimal stability The cups and saucers are designed for a snug fit that prevents slips and spills. Effortless storage The cups and saucers can be stacked separately or together as a unit, for easy storage that saves space in your cupboard. Made in Germany Crafted in Germany from sturdy porcelain, with the utmost quality and craftsmanship. Comfortable drinking The handles are ergonomically shaped for a comfortable hold that's pleasant to the touch. No more spills The saucers' high rims prevent spills and drips, for added peace of mind when serving. Dishwasher-safe This high-quality cup set is dishwasher-safe for everyday convenience. WMF Barista. Coffee in style. Enjoy delicious coffee every day, with the Barista Cappuccino Set. Discover a chic design full of style: Optimal dimensions combine with the ideal thickness and shape to bring out your coffee's full aroma and flavor—all with a minimalist, modern flair. Crafted in Germany from premium porcelain, the set features non-slip nubs that keep the cups stably positioned on the saucers. At the same time, their stackable cup-on-cup and saucer-on-saucer design saves space in your cupboards, while the cup-and-saucer units can be stacked on top of each other for easier serving. The saucers are even equipped with high rims to better catch spills. Rounding it all off are ergonomically shaped handles that ensure comfortable drinking and a dishwasher-safe design for everyday convenience. Part of the Barista series, offering a cup for every type of coffee.",,1.196,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-barista-cappuccino-set-4-pcs-3201112008,1,"WMF Barista Cappuccino Set, 4 pcs.",,"WMF Barista Cappuccino Set, 4 pcs.",,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530735027",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201112008_main.jpg,3201112008_main.jpg,3201112008_main.jpg,"3201112008_1.jpg,3201112008_2.jpg,3201112008_3.jpg,3201112008_4.jpg,3201112008_5.jpg,3201112008_6.jpg,3201112008_7.jpg,3201112008_8.jpg,3201112008_9.jpg,3201112008_10.jpg,3201112008_11.jpg,3201112008_12.jpg,3201112008_13.jpg,3201112008_14.jpg,3201112008_15.jpg,3201112008_16.jpg,3201112008_17.jpg,3201112008_18.jpg,3201112008_19.jpg,3201112008_20.jpg,3201112008_21.jpg,3201112008_22.jpg,3201112008_23.jpg"
3201111956,,Default,simple, |  | Home |  | WMF PermaDur Premium Wok 30 cm,base,WMF PermaDur Premium Wok 30 cm,"Product Description arrow-down Product advantages PermaDur Premium non-stick With its robust 3-layer construction, PermaDur promises long-lasting non-stick performance and effortless clean-up. Optimal heat retention Thick squeeze cast aluminum ensures exceptional heat retention to keep food warm longer, as well as perfect heat distribution for even cooking—meeting the most demanding cooking needs. Heat-insulated Bakelite handle Safe handling meets enhanced ergonomics, with a high-quality heat-insulated handle—for cooking with maximum comfort. High dome steam vent glass lid Crafted from noble glass, the high dome see-through lid with a steam vent included in the knob ensures easy monitoring while cooking. Non-stick excellence that stands the test of time Quality that's built to last, performance that never fails to deliver: Made in Germany, the WMF PermaDur Premium Wok puts the pinnacle of culinary excellence within reach. WMF's expertly crafted PermaDur Premium 3-layer non-stick coating promises long-lasting performance day after day, for uncompromising results and outstanding durability that stands the test of time. Thick squeeze cast aluminum delivers optimal heat retention that keeps your ingredients warm for longer, with exceptional heat distribution for final results at restaurant standards of quality. Keep an eye on everything with the see through glass lid with a steam vent integrated in the lid knob.The heat-insulated Bakelite handle ensures safe handling, together with an ergonomic grip to deliver cooking in total comfort. Master that flawless sear for Ahi tuna steaks or choice cuts of meat, as well as mouth-watering vegetable skillets, grilled chicken or shrimp to top Caesar salads, and so much more.",,1,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-permadur-premium-wok-30-cm-3201111956,1,WMF PermaDur Premium Wok 30 cm,,WMF PermaDur Premium Wok 30 cm,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530734556",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201111956_main.jpg,3201111956_main.jpg,3201111956_main.jpg,"3201111956_1.jpg,3201111956_2.jpg,3201111956_3.jpg,3201111956_4.jpg,3201111956_5.jpg,3201111956_6.jpg,3201111956_7.jpg,3201111956_8.jpg,3201111956_9.jpg,3201111956_10.jpg,3201111956_11.jpg,3201111956_12.jpg,3201111956_13.jpg,3201111956_14.jpg,3201111956_15.jpg,3201111956_16.jpg,3201111956_17.jpg,3201111956_18.jpg,3201111956_19.jpg,3201111956_20.jpg,3201111956_21.jpg,3201111956_22.jpg,3201111956_23.jpg,3201111956_24.jpg,3201111956_25.jpg,3201111956_26.jpg,3201111956_27.jpg,3201111956_28.jpg"
3201001964,,Default,simple, |  | Home |  | Cake server Merit,base,Cake server Merit,"Product Description arrow-down Product advantages The best of both worlds Offering timeless style and modern materials, Merit cutlery by WMF offers the best of classic design with performance that's built to last. The result is stunning cutlery that makes every table an eye-catching dining experience. Premium look and feel A delight for everyday use, WMF cutlery combines a unique design with the highest quality. Each item offers a pleasant, ergonomic feel that fits perfectly in every hand. Cromargan® Crafted from robust, sleek Cromargan®: stainless steel 18/10, for exceptional durability and hygiene that is colorfast, easy to care for, neutral in taste and acid-resistant. Dishwasher-safe Crafted with the highest quality, WMF cutlery has been manufactured with care to be effortlessly cleaned in the dishwasher. Classic allure meets modern quality: Cake server Make every dining experience an eye-catching one. The Merit cutlery collection by WMF delivers the best of both worlds: timeless curves and shapes for a classic feel that never goes out of style, and the quality of high-tech materials for performance that's made to last. The alluring design features exclusive Cromargan®: stainless steel 18/10, for exceptional durability with an exquisite aesthetic that never fails to impress. Expertly crafted with care, this ergonomic cake server fits perfectly in every hand and is manufactured with all the skill and know-how that have made WMF's renown. It's also dishwasher-safe for fast, easy clean-up.",,125,1,Taxable Goods,"Catalog, Search",0.00,,,,cake-server-merit-3201001964,1,Cake server Merit,,Cake server Merit,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530354358",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201001964_main.jpg,3201001964_main.jpg,3201001964_main.jpg,"3201001964_1.jpg,3201001964_2.jpg,3201001964_3.jpg,3201001964_4.jpg,3201001964_5.jpg,3201001964_6.jpg,3201001964_7.jpg,3201001964_8.jpg,3201001964_9.jpg,3201001964_10.jpg,3201001964_11.jpg,3201001964_12.jpg,3201001964_13.jpg,3201001964_14.jpg"
3201111939,,Default,simple, |  | Home |  | WMF Fusiontec Multi Purpose Roaster 38cm Platinum w.lid,base,WMF Fusiontec Multi Purpose Roaster 38cm Platinum w.lid,"Product Description arrow-down Product advantages The best qualities in one Fusiontec combines the speed of copper, the heat retention of cast iron, the scratch-resistance of glass, the durability of stainless steel and the even cooking results of aluminum.* The perfect roast From weekly Sunday roast to extra-festive occasion, the Fusiontec Rectangular Roaster promises succulent roasting full of flavor—ready in the blink of an eye. Ideal for generous quantities thanks to its large oval shape. Beautiful aesthetic Embodying the WMF signature blend of performance and stunning style, with an eye-catching finish, complete with glimmering particles and metallic shine. Made in Germany With hard work and passion, the scientists and craftsmen of Riedlingen, Germany set out to create an exclusive super alloy offering the very best qualities of existing cookware materials all in one. Made to last for life Boasting a 30-year warranty, Fusiontec cookware features a cut- and abrasion-resistant surface that is effortless to clean—and which stays looking new for longer.* *Disclaimer 30-year warranty: The 30-year warranty applies to the inner and outer surfaces of WMF Fusiontec cookware. The warranty only applies if the product is used as intended. Details of the scope of the warranty and about proper use can be found in the instruction manual enclosed with the products. For all your culinary needs The WMF cookware series—featuring pots, pressure cookers, frying pans and ovenware in innovative Fusiontec material—promises outstanding quality and maximum functionality for any recipe. Multifunction lid The clever stainless steel lid can also be used as a frying pan, serving tray or baking dish. Reduced-heat handle The hollow handle reduces the transfer of heat from pot to handle, keeping the latter cooler to the touch.* *Not applicable when used in the oven, for use on stovetops only Better pouring The wide pouring rim ensures easier, drip-free pouring—for effortless serving and a spotless kitchen. Oven-safe design Versatile cookware that rises to any cooking challenge, with stainless steel handles that let you go from stovetop to oven with flawless results (up to 250°C). *Maximum heat resistance of the individual components to be taken into account Crafted for life WMF Fusiontec Cookware is your reliable partner for life in the kitchen with the promise of uncompromising performance and beauty that stands the test of time. Its uniquely crafted alloy combines the best qualities of existing cookware into one versatile material: speed, heat retention, scratch-resistance and homogenous cooking results. Made to stand out from the crowd, the Fusiontec Mineral series is crafted with premium finishes, complete with glimmering particles and metallic shine, plus a unique firing and hardening process that fuses ceramic layers into an exceptionally robust surface. From weekly Sunday roast to extra-festive occasions, it promises succulent roasting full of flavor and generous quantities thanks to its large rectangular shape—all ready in the blink of an eye. Made in Germany and meticulously crafted with WMF's 130 years of expertise, it's backed by a 30-year warranty* and features reduced-heat handles, a wide pouring rim and an clever stainless steel lid for effortless cooking.",,6.945,1,Taxable Goods,"Catalog, Search",0.00,,,,wmf-fusiontec-multi-purpose-roaster-38cm-platinum-w-lid-3201111939,1,WMF Fusiontec Multi Purpose Roaster 38cm Platinum w.lid,,WMF Fusiontec Multi Purpose Roaster 38cm Platinum w.lid,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,ean=4000530734518",100,0,1,0,0,1,1,0,0,1,1,,1,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,3201111939_main.jpg,3201111939_main.jpg,3201111939_main.jpg,"3201111939_1.jpg,3201111939_2.jpg,3201111939_3.jpg,3201111939_4.jpg,3201111939_5.jpg,3201111939_6.jpg,3201111939_7.jpg,3201111939_8.jpg,3201111939_9.jpg,3201111939_10.jpg,3201111939_11.jpg,3201111939_12.jpg,3201111939_13.jpg,3201111939_14.jpg,3201111939_15.jpg,3201111939_16.jpg,3201111939_17.jpg,3201111939_18.jpg,3201111939_19.jpg,3201111939_20.jpg,3201111939_21.jpg,3201111939_22.jpg,3201111939_23.jpg,3201111939_24.jpg,3201111939_25.jpg,3201111939_26.jpg,3201111939_27.jpg,3201111939_28.jpg,3201111939_29.jpg"
